shopify_product_id,handle,title,has_clean_lifestyle_pos1,status
7736564056169,serre-5x2-5m-aluminium-polycarbonate-avec-porte-coulissante,Serre de jardin polycarbonate 488 x 244 cm avec porte coulissante,true,CLEAN_POS1
7736559665257,serre-polycarbonate-3x1-8m-aluminium-gris-charbon,Serre de jardin polycarbonate aluminium 183 x 305 cm,true,CLEAN_POS1
7736545378409,serre-de-jardin-portable-143x143x195cm-8-etageres,Serre de jardin portable 142 x 142 x 196 cm avec 8 étagères,true,CLEAN_POS1
7736562122857,serre-de-jardin-exterieure-240x120x185cm-avec-portes-zippees,Serre jardin extérieure robuste 287x120x185 cm,true,CLEAN_POS1
7736573198441,serre-polycarbonate-8-x-16-avec-fenetres-et-gouttieres,Serre polycarbonate avec portes et fenêtres 8' x 16',true,CLEAN_POS1
7736546033769,serre-portative-4-etages-143x73x195cm-jardin-plantes,Serre portable 4 étages avec étagères métalliques,true,CLEAN_POS1
7736561598569,serre-tunnel-2m-x-1m-x-0-8m-portable-avec-portes-zippees,Serre portable mini 183x91x79cm protection plantes — Transparente,true,CLEAN_POS1
7736566972521,serre-tunnel-6x3x2m-avec-12-fenetres-et-protection-uv,Serre tunnel 6x3x2m avec couverture anti-UV,true,CLEAN_POS1
7736560451689,serre-de-jardin-2x3m-resistante-avec-cadre-en-acier,Serre tunnel de jardin 201 x 305 x 213 cm,true,CLEAN_POS1
7736557863017,serre-tunnel-6x3x2m-acier-galvanise-avec-8-fenetres,Serre tunnel de jardin 610x305x213cm avec porte zippée,true,CLEAN_POS1
7736556912745,serre-tunnel-portable-3-5x3x2m-structure-galvanisee-blanche,"Serre tunnel portable 3,5x3x2m structure acier galvanisé",true,CLEAN_POS1
7736558420073,serre-tunnel-portable-4m-x-1m-x-0-8m-avec-4-portes-zippees,Serre tunnel portable 396 x 91 x 76 cm avec 4 portes,true,CLEAN_POS1
7736557338729,serre-tunnel-6-1x3x2m-structure-acier-galvanise-resistante,Serre tunnel portable 610x305x201cm cadre acier galvanisé,true,CLEAN_POS1
7736562679913,cage-a-culture-240x120cm-tente-protection-jardin-zipee,Serre Tunnel Protection Plantes 244 x 122 cm Portes Zippées,true,CLEAN_POS1
7736561074281,serre-2-1-x-3-7-x-2-1m-resistante-au-vent-avec-ventilation,Serre tunnel résistante vent 213 x 366 x 213 cm,true,CLEAN_POS1
7736572444777,serre-tunnel-3x4m-toile-ombrage-parois-enroulables,Serre tunnel spacieuse avec filet d'ombrage 305 x 396 cm,true,CLEAN_POS1
9371100545129,socle-parasol-ciment-rond-20kg,Socle de parasol en ciment rond 20 kg résistant,true,CLEAN_POS1
7750489964649,canape-3-places-moderne-en-velours-cotele-212-cm,Sofa 3 places moderne en velours côtelé avec ressorts,true,CLEAN_POS1
7751787118697,sofa-moderne-pour-chien-chat-lit-avec-coussin-amovible,Sofa pour animaux moderne avec coussin amovible,true,CLEAN_POS1
7750489866345,canape-sectionnel-modulaire-2-en-1-divan-lit-en-forme-de-l,Sofa sectionnel modulaire 2-en-1 forme L en velours côtelé,true,CLEAN_POS1
9367417487465,sofa-lit-sectionnel-convertible-en-l-rangement-usb,Sofa-lit sectionnel convertible en L avec rangement et ports USB,true,CLEAN_POS1
7798398320745,station-dalimentation-pour-chien-avec-rangement-ajustable,Station d'alimentation chien avec rangement ajustable,true,CLEAN_POS1
7798393241705,store-roulant-exterieur-8-x-6-brise-vue-sans-cordage-terrasse,Store enrouleur extérieur 244 x 183 cm manivelle,true,CLEAN_POS1
9376661700713,store-motorise-retractable-396x305-aluminium,Store motorisé rétractable 396 x 305 cm cadre aluminium,true,CLEAN_POS1
7751793803369,auvent-retractable-manuel-3x1-5m-protection-uv-terrasse,Store rétractable manuel patio sol plafond 305x152cm ajustable,true,CLEAN_POS1
7752192000105,auvent-retractable-manuel-3m-x-2-4m-avec-protection-uv,Store rétractable manuelle 305 x 245 cm — rayures rouges,true,CLEAN_POS1
9371101102185,support-parasol-fixation-deck-terrasse,Support de terrasse pour parasol à fixation murale,true,CLEAN_POS1
9376661471337,support-c-chaise-hamac-acier-interieur-exterieur,Support en C pour chaise hamac intérieur/extérieur,true,CLEAN_POS1
7752197079145,table-basse-a-plateau-relevable-avec-rangement-cache,Table à café avec plateau relevable et rangement caché,true,CLEAN_POS1
7752235810921,table-a-cafe-avec-dessus-relevable-style-campagnard-81-cm,Table à café plateau relevable compartiment caché style ferme,true,CLEAN_POS1
7752237449321,table-de-cuisine-119-cm-pour-4-6-personnes-bois-dingenierie,Table à manger 119 cm bois ingénierie 4-6 personnes,true,CLEAN_POS1
7752209268841,table-de-cuisine-en-pin-massif-avec-rallonges-rabattables,Table à manger à rabat pin massif pour petits espaces,true,CLEAN_POS1
7752220868713,table-a-manger-extensible-60-180-cm-pour-6-8-personnes,Table à manger extensible 60-180 cm pour 6-8 personnes,true,CLEAN_POS1
7752232829033,table-a-manger-pliante-ronde-a-abattant-bois-vieilli,Table à manger pliante ronde à rallonges abattantes,true,CLEAN_POS1
7752220344425,table-a-manger-ronde-74-cm-contemporaine-avec-pattes-en-acier,Table à manger ronde contemporaine 74 cm pieds croisés,true,CLEAN_POS1
9372965470313,table-basse-patio-rotin-tresse,Table basse de patio en rotin tressé à la main,true,CLEAN_POS1
7752191082601,table-basse-relevable-avec-rangement-cache-pour-salon,Table basse plateau relevable avec rangement caché,true,CLEAN_POS1
7752196391017,table-de-salon-a-plateau-relevable-avec-rangements-104-cm,Table basse relevable moderne avec rangement caché,true,CLEAN_POS1
7751761428585,table-a-cafe-ronde-80-cm-table-centrale-avec-rangement,Table basse ronde rangement caché 80 cm,true,CLEAN_POS1
7750890324073,table-console-99cm-avec-rangements-et-tiroirs,Table console étroite 99 cm avec tiroirs et étagères,true,CLEAN_POS1
9372965109865,table-appoint-patio-carree-metal-treillis,Table d'appoint de patio carrée en métal avec plateau en treillis,false,STILL_NO_LIFESTYLE
7793455726697,table-dappoint-pliante-en-rotin-pe-pour-patio-40x40x40cm,Table d'appoint pliante en rotin tressé PE,true,CLEAN_POS1
9376661405801,table-balcon-suspendue-ajustable-rambarde,Table de balcon suspendue ajustable pour rambarde,true,CLEAN_POS1
9376663699561,table-bar-rotin-2-tablettes-patio,Table de bar en rotin tressé avec 2 tablettes,true,CLEAN_POS1
7752208547945,table-de-chevet-3-tiroirs-bois-moderne-ensemble-de-2,Table de chevet 3 tiroirs design moderne anti-basculement,true,CLEAN_POS1
9372965306473,table-de-chevet-moderne-2-tiroirs,Table de chevet moderne 2 tiroirs,true,CLEAN_POS1
7752209956969,table-de-chevet-moderne-avec-eclairage-led-rgb-et-2-tiroirs,Table de chevet moderne avec éclairage LED RGB,true,CLEAN_POS1
7752191606889,table-de-maquillage-avec-etageres-et-tiroir-coiffeuse-chambre,Table de maquillage avec miroir et étagères,true,CLEAN_POS1
7751741931625,table-de-maquillage-dangle-avec-3-miroirs-et-tiroirs,Table de maquillage d'angle miroir triptyque avec tiroirs,true,CLEAN_POS1
7788349882473,table-de-chevet-avec-eclairage-led-et-2-tiroirs-1,Table de nuit avec éclairage LED et 2 tiroirs,true,CLEAN_POS1
9369985745001,table-patio-verre-trempe-trou-parasol,Table de patio en verre trempé avec trou pour parasol,true,CLEAN_POS1
9371101626473,table-patio-rectangulaire-trou-parasol,Table de patio rectangulaire avec trou pour parasol,true,CLEAN_POS1
9365034696809,table-patio-ronde-80cm-trou-parasol,Table de patio ronde 80cm avec trou parasol,true,CLEAN_POS1
9369986269289,table-patio-ronde-trou-parasol,Table de patio ronde avec trou pour parasol,true,CLEAN_POS1
9367415521385,table-pique-nique-enfant-3-en-1-parasol,Table de pique-nique enfant 3 en 1 avec parasol,false,STILL_NO_LIFESTYLE
7752185446505,table-de-toilettage-ajustable-avec-2-sangles-et-panier,Table de toilettage ajustable pour chiens avec sangles sécurité,true,CLEAN_POS1
9365035614313,table-foyer-propane-protection-verre,Table foyer au propane 71 cm avec protection verre,false,SWAP_TEXT
9373974986857,table-foyer-propane-carree-40000-btu-couvercle,Table foyer au propane carrée 40 000 BTU avec couvercle,true,CLEAN_POS1
9369986334825,table-foyer-propane-exterieure-50000-btu,Table foyer au propane extérieure 50 000 BTU,false,STILL_NO_LIFESTYLE
7752180826217,table-de-bar-avec-3-etageres-de-rangement-pour-cuisine,Table haute cuisine 3 tablettes rangement,true,CLEAN_POS1
9376661831785,table-haute-patio-decapsuleur-integre,Table haute de patio avec décapsuleur intégré,true,CLEAN_POS1
9367414702185,table-sensorielle-sable-eau-circuit-enfants,Table sensorielle sable et eau avec circuit pour enfants,false,SWAP_TEXT
7752239415401,table-de-toilettage-pour-chiens-avec-bras-ajustable-89x61-cm,Table toilettage chien bras ajustable plateau caoutchouc,true,CLEAN_POS1
7752199110761,ensemble-de-2-tables-de-chevet-avec-tiroir-et-tablette,Tables de chevet avec tiroir et étagère ensemble de 2,true,CLEAN_POS1
7751759921257,table-de-chevet-avec-tiroir-et-etagere-ouverte-ensemble-de-2,Tables de chevet avec tiroir et étagère ouverte ensemble de 2,true,CLEAN_POS1
7752211923049,ensemble-de-2-tables-de-chevet-boho-bois-dingenierie,Tables de chevet bohème ensemble de 2 tiroirs,true,CLEAN_POS1
7752200650857,ensemble-de-2-tables-de-chevet-modernes-avec-tiroir-et-tablette,Tables de chevet modernes avec tiroir et étagère — ensemble de 2,true,CLEAN_POS1
7752189476969,ensemble-de-2-tables-de-chevet-avec-tiroir-pattes-en-bois,Tables de chevet modernes avec tiroir et tablette,true,CLEAN_POS1
7752236335209,table-de-chevet-avec-rangement-ensemble-de-2-modernes,Tables de chevet modernes avec tiroirs cannelés 2 pièces,true,CLEAN_POS1
7752200355945,ensemble-de-2-tables-de-chevet-avec-3-tiroirs-brillants-pour-chambre,Tables de chevet modernes ensemble de 2 avec 3 tiroirs,true,CLEAN_POS1
7752241512553,ensemble-de-2-tables-de-chevet-avec-tiroirs-bois-ingenierie,Tables de chevet modernes ensemble de 2 tiroirs,true,CLEAN_POS1
7750490882153,tabourets-de-bar-ajustables-avec-dossier-ensemble-de-2,Tabourets de bar ajustables pivotants ensemble de 2,true,CLEAN_POS1
9359738503273,tabourets-bar-ajustables-pivotants-ensemble-2,Tabourets de bar ajustables pivotants ensemble de 2,true,CLEAN_POS1
7750489636969,ensemble-de-2-tabourets-de-bar-ajustables-avec-siege-pivotant,Tabourets de bar ajustables tissu ensemble de 2,true,CLEAN_POS1
7750490062953,ensemble-de-2-tabourets-de-bar-66-cm-avec-dossier-en-pu,Tabourets de bar ensemble de 2 hauteur comptoir 66 cm,false,SWAP_TEXT
7750490456169,ensemble-de-2-tabourets-de-bar-ajustables-cuir-pu,Tabourets de bar hauteur comptoir ajustables ensemble de 2,true,CLEAN_POS1
7750490325097,ensemble-de-2-tabourets-de-bar-ajustables-siege-pivotant,Tabourets de bar hauteur comptoir ajustables pivotants ensemble 2,true,CLEAN_POS1
7750490849385,ensemble-de-2-tabourets-de-bar-hauteur-comptoir-en-cuir-pu-vintage,Tabourets de bar hauteur comptoir ensemble de 2,true,CLEAN_POS1
7752205467753,ensemble-de-2-tabourets-de-bar-cuir-pu-vintage-style-retro,Tabourets de bar hauteur comptoir ensemble de 2,true,CLEAN_POS1
7750490161257,ensemble-de-4-tabourets-de-bar-61cm-style-industriel,Tabourets de bar industriels 61 cm ensemble de 4,true,CLEAN_POS1
7750489669737,ensemble-de-2-tabourets-de-bar-pivotants-hauteur-ajustable,Tabourets de bar pivotants ajustables en lin — Ensemble de 2,true,CLEAN_POS1
7750490554473,ensemble-de-2-tabourets-de-bar-pivotants-hauteur-ajustable-1,Tabourets de bar pivotants ajustables ensemble de 2,true,CLEAN_POS1
7750491013225,ensemble-de-2-tabourets-de-bar-pivotants-avec-repose-pieds,Tabourets de bar pivotants ajustables ensemble de 2,false,STILL_NO_LIFESTYLE
7752201994345,tabourets-de-bar-pivotants-en-cuir-pu-ensemble-de-2-ajustables,Tabourets de bar pivotants ajustables ensemble de 2,true,CLEAN_POS1
7750490783849,ensemble-de-2-tabourets-de-bar-hauteur-comptoir-cuir-pu-avec-dossier,Tabourets de bar pivotants avec dossier et repose-pieds,true,CLEAN_POS1
7750490357865,tabourets-de-bar-pivotants-ensemble-de-2-avec-dossier,Tabourets de bar pivotants capitonnés hauteur comptoir,true,CLEAN_POS1
7750490194025,ensemble-de-2-tabourets-de-bar-pivotants-hauteur-ajustable-2,Tabourets de bar pivotants ensemble de 2 chenille réglables,true,CLEAN_POS1
7752200913001,ensemble-de-2-tabourets-de-bar-extra-hauts-avec-pivot-360,Tabourets de bar pivotants ensemble de 2 extra hauts,false,SWAP_TEXT
7750490488937,tabourets-de-bar-pivotants-ensemble-de-2-hauteur-comptoir,Tabourets de bar pivotants ensemble de 2 pattes bois,true,CLEAN_POS1
9371101659241,tabourets-bar-pivotants-360-exterieur-lot-2,Tabourets de bar pivotants extérieurs 360° — lot de 2,true,CLEAN_POS1
7750489407593,ensemble-2-tabourets-de-bar-pivotants-hauteur-ajustable,Tabourets de bar pivotants hauteur ajustable avec dossier ensemble 2,true,CLEAN_POS1
7750489604201,tabourets-de-bar-pivotants-ensemble-de-2-avec-hauteur-ajustable,Tabourets de bar pivotants hauteur ajustable ensemble de 2,true,CLEAN_POS1
7750490095721,tabourets-de-bar-ensemble-de-2-siege-pivotant-hauteur-ajustable,Tabourets de bar pivotants hauteur ajustable ensemble de 2,false,STILL_NO_LIFESTYLE
7750490521705,ensemble-de-2-tabourets-de-bar-pivotants-avec-dossier-et-accoudoirs,Tabourets de bar pivotants hauteur réglable avec dossier,true,CLEAN_POS1
9364962541673,tabourets-bar-pivotants-reglables-appuie-bras,Tabourets de bar pivotants réglables avec appuie-bras et repose-pieds,true,CLEAN_POS1
7750490980457,ensemble-de-2-tabourets-de-bar-ajustables-avec-dossier,Tabourets de bar pivotants réglables avec dossier ensemble de 2,true,CLEAN_POS1
7750490128489,ensemble-de-2-tabourets-de-bar-pivotants-ajustables,Tabourets de bar pivotants réglables avec repose-pieds,true,CLEAN_POS1
7750490259561,ensemble-de-2-tabourets-de-bar-pivotants-26,Tabourets de bar pivotants rembourrés avec dossiers,true,CLEAN_POS1
7750490947689,tabourets-de-bar-lot-de-2-chaises-pivotantes-rembourrees,Tabourets de bar pivotants rembourrés ensemble de 2,true,CLEAN_POS1
7750490390633,tabourets-de-bar-ens-de-2-cuir-pu-ajustables-avec-dossier,Tabourets de bar réglables pivotants avec dossier courbé,true,CLEAN_POS1
7750490914921,tabourets-de-bar-ensemble-de-2-hauteur-comptoir-rembourres,Tabourets de bar rembourrés hauteur comptoir ensemble 2,true,CLEAN_POS1
7750490030185,ensemble-de-2-tabourets-de-bar-avec-dossier-et-repose-pieds,Tabourets de bar rembourrés sherpa avec dossier ensemble 2,true,CLEAN_POS1
7750490685545,tabourets-comptoir-bois-massif-set-de-2-style-fermier-avec-dossier,Tabourets de comptoir ensemble de 2 style fermier,true,CLEAN_POS1
9376662847593,tapis-chenille-abstrait-moderne-lavable,Tapis chenille abstrait moderne lavable en machine,true,CLEAN_POS1
9367414538345,tapis-jeu-bebe-pliable-double-face,Tapis de jeu bébé pliable double face 200 x 150 cm,true,CLEAN_POS1
9371850735721,tapis-remplacement-trampoline-12-pi-72-crochets,"Tapis de trampoline remplacement 12 pi, 72 crochets",false,SWAP_TEXT
9369986531433,tapis-zone-vintage-lavable-antiderapant-6x9,Tapis de zone vintage lavable antidérapant 6x9,true,CLEAN_POS1
9365035057257,tapis-exterieur-portable-reversible-gris-blanc,Tapis extérieur portable réversible 274 x 549 cm — Gris et blanc,true,CLEAN_POS1
9365039251561,tapis-exterieur-portable-reversible-noir,Tapis extérieur portable réversible 274 x 549 cm — noir,true,CLEAN_POS1
9365034893417,tapis-exterieur-reversible-noir,Tapis extérieur réversible 274 x 549 cm — noir,false,STILL_NO_LIFESTYLE
9365263188073,tapis-exterieur-reversible-8x10-transport,Tapis extérieur réversible 8' x 10' avec sac transport,true,CLEAN_POS1
9365039415401,tapis-exterieur-reversible-impermeable-camping,Tapis extérieur réversible imperméable 274 x 549 cm,true,CLEAN_POS1
9365034827881,tente-abri-hexagonale-automatique-366-cm,Tente abri hexagonale automatique 366 x 366 cm,true,CLEAN_POS1
9365036007529,tente-abri-moustiquaire-pliable-3-4-personnes,Tente abri moustiquaire pliable 3-4 personnes avec sac transport,true,CLEAN_POS1
9367417618537,tente-camping-tunnel-6-8-personnes-impermeable-2000mm,Tente de camping tunnel 6-8 personnes imperméable 2000mm,false,STILL_NO_LIFESTYLE
9371101954153,tente-douche-escamotable-camping-plein-air,Tente de douche escamotable avec sac de transport,false,STILL_NO_LIFESTYLE
9367416602729,tente-douche-escamotable-portable-camping,Tente de douche escamotable portable pour camping,false,STILL_NO_LIFESTYLE
9365039186025,tente-douche-portable-camping-vestiaire,Tente de douche portable 152x152x208cm vestiaire camping,true,CLEAN_POS1
7796434632809,tente-de-douche-pop-up-abri-de-confidentialite-portable-camping,Tente de douche portable pop-up pour camping,false,STILL_NO_LIFESTYLE
9365039677545,tente-jardin-3x3m-double-toit-moustiquaire,Tente de jardin 3x3m double toit avec moustiquaire,true,CLEAN_POS1
9372964192361,tente-jardin-escamotable-3x3m-sac-transport,Tente de jardin escamotable 3 x 3 m avec sac,true,CLEAN_POS1
9371101757545,tente-gazebo-escamotable-3x3m-sac-transport,Tente de jardin escamotable 3 x 3 m avec sac de transport,true,CLEAN_POS1
9376663175273,tente-jardin-escamotable-upf50-3-parois,Tente de jardin escamotable UPF 50+ avec 3 parois,false,SWAP_TEXT
9367416799337,tente-gazebo-pop-up-3x3m-sac-transport,Tente de jardin pop up 3 x 3 m avec sac de transport,true,CLEAN_POS1
9359739650153,tente-jardin-portable-3x3m-pliable,Tente de Jardin Portable 3x3m Pliable Protection UV,true,CLEAN_POS1
9371860828265,tente-reception-instantanee-6x3m-sac-transport,Tente de réception instantanée 6 x 3 m avec sac,true,CLEAN_POS1
9369986465897,tente-reception-portative-pieds-habilles,Tente de réception portative avec pieds habillés — 274 cm,true,CLEAN_POS1
9365035712617,tente-gazebo-pop-up-parois-moustiquaire,Tente gazebo pop-up 3x6m avec parois moustiquaire amovibles,true,CLEAN_POS1
9365039284329,tente-pliable-10x10-parois-maillees,Tente pliable 10x10 pieds avec parois maillées,true,CLEAN_POS1
9365039644777,tente-pop-up-2-niveaux-moustiquaire,Tente pop-up 2 niveaux avec moustiquaire 335 x 335 cm,true,CLEAN_POS1
7796434337897,tente-pop-up-3x3m-gazebo-exterieur-mariage-avec-sac-transport,Tente Popup Extérieure 3m x 3m Gazebo Mariage — Blanc,true,CLEAN_POS1
9367414112361,toboggan-3-en-1-tout-petits-girafe,Toboggan 3 en 1 pour tout-petits design girafe,true,CLEAN_POS1
7798393798761,toile-de-remplacement-gazebo-2-niveaux-3m-x-3m,Toile de remplacement gazebo 2 niveaux 3 x 3 m,false,SWAP_TEXT
9365035483241,toile-remplacement-gazebo-3x3m-2-niveaux,Toile de remplacement gazebo 2 niveaux 3 x 3 m,false,SWAP_TEXT
9371100872809,toilette-portable-camping-chasse-eau-20l,Toilette portable de camping avec chasse d'eau 20 L,true,CLEAN_POS1
9365262925929,toilette-portable-camping-rincable-20l,Toilette portable de camping rinçable avec réservoirs 20L,true,CLEAN_POS1
9371091828841,tractopelle-porteur-3-en-1-pelle-klaxon,Tractopelle porteur 3-en-1 avec pelle et klaxon,true,CLEAN_POS1
9372965634153,treillis-jardin-arche-filet-grimpant,Treillis de jardin en arche avec filet grimpant,true,CLEAN_POS1
9365035188329,treillis-jardin-metal-2-panneaux-183cm,Treillis jardin plantes grimpantes métal lot 2 panneaux 183cm,false,SWAP_TEXT
7752236400745,tricycle-evolutif-6-en-1-avec-panier-et-parasol-pour-enfants,Tricycle 6-en-1 pour tout-petits avec panier et harnais,true,CLEAN_POS1
7752198455401,tricycle-4-en-1-avec-poignee-parentale-et-auvent-ajustable,Tricycle évolutif 5-en-1 avec poignée parentale,true,CLEAN_POS1
7752198029417,tricycle-4-en-1-poussette-convertible-pour-tout-petits-1-5-ans,Tricycle évolutif 5-en-1 pour tout-petits,true,CLEAN_POS1
9367414276201,tricycle-evolutif-6-en-1-enfants,Tricycle évolutif 6 en 1 pour enfants 1-5 ans,false,STILL_NO_LIFESTYLE
7751759233129,tricycle-6-en-1-pour-tout-petits-1-5-ans-avec-poignee-parent,Tricycle évolutif 6 en 1 pour tout-petits 1-5 ans,true,CLEAN_POS1
7752202518633,tricycle-6-en-1-pliable-pour-tout-petit-1-4-ans,Tricycle évolutif 6-en-1 convertible poussette vélo enfant,true,CLEAN_POS1
9367413522537,tricycle-evolutif-6-en-1-tout-petits,Tricycle évolutif 6-en-1 pour tout-petits,false,STILL_NO_LIFESTYLE
9367413588073,tricycle-evolutif-6-en-1-tout-petits-auvent,Tricycle évolutif 6-en-1 pour tout-petits avec auvent,false,STILL_NO_LIFESTYLE
9359739945065,tricycle-evolutif-9-en-1-harnais-securite,Tricycle évolutif 9-en-1 avec harnais de sécurité,false,STILL_NO_LIFESTYLE
9370970947689,tricycle-evolutif-enfants-2-5-ans,Tricycle évolutif pour enfants 2-5 ans,true,CLEAN_POS1
9371096547433,tricycle-evolutif-enfant-2-5-ans-ceinture-securite,Tricycle évolutif pour enfants 2-5 ans avec ceinture,true,CLEAN_POS1
9365034795113,tuiles-terrasse-emboitables-9-pieces,Tuiles de terrasse emboîtables 30x30 cm ensemble 9 pièces,true,CLEAN_POS1
9370969866345,tunnel-jeu-chenille-enfants-3-6-ans,Tunnel de jeu chenille pour enfants 3-6 ans,false,STILL_NO_LIFESTYLE
7752236138601,tunnel-pour-chat-extensible-200cm-enclos-exterieur-forme-l,Tunnel pour chat extensible 200cm forme L extérieur,true,CLEAN_POS1
7752242102377,tunnel-pour-chat-enclos-exterieur-modulaire-en-bois-8-portes,Tunnel pour chat extérieur modulaire 8 portes 249 cm,true,CLEAN_POS1
9367413686377,velo-equilibre-bebe-panier-amovible,Vélo d'équilibre bébé avec panier amovible,false,STILL_NO_LIFESTYLE
9371100610665,ventilateur-sur-pied-telecommande-minuterie,Ventilateur sur pied avec télécommande et minuterie,true,CLEAN_POS1
7798394028137,ventilateur-sur-pied-avec-telecommande-ventilateur-electrique-ajustable,Ventilateur sur pied avec télécommande hauteur réglable,true,CLEAN_POS1
9364961362025,ventilateur-sur-pied-telecommande-ecran-led,Ventilateur sur pied oscillant avec télécommande et écran LED,false,SWAP_TEXT
9364963197033,ventilateur-sur-pied-silencieux-8-vitesses-aromatherapie,Ventilateur sur pied silencieux 8 vitesses avec aromathérapie,true,CLEAN_POS1
7798394323049,ventilateur-tour-refroidisseur-avec-bloc-refrigerant-3-vitesses,Ventilateur tour avec pack de glace 3 vitesses télécommande,true,CLEAN_POS1
9364961427561,ventilateur-tour-oscillant-3-vitesses-minuterie,Ventilateur tour oscillant 3 vitesses minuterie 12h télécommande,false,STILL_NO_LIFESTYLE
9364961493097,ventilateur-tour-oscillant-telecommande,Ventilateur tour oscillant télécommande minuterie 12h,false,STILL_NO_LIFESTYLE
9369986236521,ventilateur-tour-sur-pied-telecommande-minuterie-12h,Ventilateur tour sur pied avec télécommande et minuterie 12h,false,STILL_NO_LIFESTYLE
9364962869353,vitrine-exposition-murale-7-etages,Vitrine d'exposition murale 7 étages portes vitrées,true,CLEAN_POS1
7752238661737,voiture-electrique-24v-2-places-avec-telecommande-et-suspension,Voiture électrique 2 places 24V pour enfants,false,SWAP_TEXT
7752238825577,camion-electrique-24v-2-places-auto-pour-enfants-avec-suspension,Voiture électrique 2 places 24V pour enfants,true,CLEAN_POS1
7788349587561,voiture-electrique-12v-audi-rs-e-tron-gt-pour-enfants-1,Voiture électrique enfant Audi RS e-tron GT 12V,false,STILL_NO_LIFESTYLE
9367414603881,voiture-electrique-enfant-dodge-ram-3500-12v,Voiture électrique enfant Dodge RAM 3500 télécommandée 12V,false,SWAP_TEXT
7752203010153,auto-electrique-12v-avec-telecommande-parentale-et-2-moteurs,Voiture électrique enfant télécommande parentale double moteur 3-6 ans,false,STILL_NO_LIFESTYLE
9367321018473,voiture-jouet-electrique-enfant-6v-telecommande,Voiture jouet électrique enfant 6V avec télécommande,false,SWAP_TEXT
9371100577897,voiture-porteur-sol-musique-lumieres,Voiture porteur au sol avec musique et lumières,true,CLEAN_POS1
9367414046825,voiture-porteur-bebe-klaxon-lumieres-musique,"Voiture porteur bébé avec klaxon, lumières et musique",false,STILL_NO_LIFESTYLE
9367232544873,voiture-porteur-pousseur-3-en-1-tout-petits,Voiture porteur pousseur 3 en 1 pour tout-petits,false,STILL_NO_LIFESTYLE
7752208842857,vtt-electrique-12v-pour-enfants-avec-musique-mp3-et-phares,VTT électrique enfant 12V avec musique et phares,true,CLEAN_POS1
9367414505577,vtt-electrique-enfant-12v-double-moteur-suspension-led,VTT électrique enfant 12V double moteur suspension LED,false,STILL_NO_LIFESTYLE
9367414210665,vtt-electrique-enfant-6v-musique-phares,VTT électrique enfant 6V avec musique et phares,true,CLEAN_POS1
